url,mls_number,address,price,bedrooms,bathrooms,sqft,property_type,image_url,country,city,province,local_image_path
https://www.realtor.ca/real-estate/28985510/143-oakside-street-london-east-east-c-east-c,28985510,"143 OAKSIDE STREET, London East (East C), Ontario",499900,2 + 1,1,700,,https://cdn.realtor.ca/listings/TS638960451819930000/reb13/highres/5/x12460665_1.jpg,CA,London East (East C),Ontario,scripts/images_ca_selenium/28985510.jpg
https://www.realtor.ca/real-estate/28985512/186-gammage-street-london-east-east-c-east-c,28985512,"186 GAMMAGE STREET, London East (East C), Ontario",550000,3,2,1100,,https://cdn.realtor.ca/listings/TS638960451824930000/reb13/highres/2/x12460712_1.jpg,CA,London East (East C),Ontario,scripts/images_ca_selenium/28985512.jpg
https://www.realtor.ca/real-estate/28985505/623-wallace-avenue-london-east-east-c-east-c,28985505,"623 WALLACE AVENUE, London East (East C), Ontario",559900,3,3,1100,,https://cdn.realtor.ca/listings/TS638960451810130000/reb13/highres/3/x12460603_1.jpg,CA,London East (East C),Ontario,scripts/images_ca_selenium/28985505.jpg
https://www.realtor.ca/real-estate/28985508/753-lorne-avenue-london-east-east-g-east-g,28985508,"753 LORNE AVENUE, London East (East G), Ontario",459900,3,1,1100,,https://cdn.realtor.ca/listings/TS638960451814870000/reb13/highres/8/x12460628_1.jpg,CA,London East (East G),Ontario,scripts/images_ca_selenium/28985508.jpg
https://www.realtor.ca/real-estate/28985451/522-masters-drive-woodstock-woodstock-north-woodstock-north,28985451,"522 MASTERS DRIVE, Woodstock (Woodstock - North), Ontario",949000,5,4,2500,,https://cdn.realtor.ca/listings/TS638960450498200000/reb82/highres/3/x12460443_1.jpg,CA,Woodstock (Woodstock - North),Ontario,scripts/images_ca_selenium/28985451.jpg
https://www.realtor.ca/real-estate/28985444/66-hodgins-crescent-woodstock-woodstock-south-woodstock-south,28985444,"66 HODGINS CRESCENT, Woodstock (Woodstock - South), Ontario",729900,3 + 1,2,1100,,https://cdn.realtor.ca/listings/TS638960764394970000/reb82/highres/4/x12460394_1.jpg,CA,Woodstock (Woodstock - South),Ontario,scripts/images_ca_selenium/28985444.jpg
https://www.realtor.ca/real-estate/28985346/145-oldham-street-london,28985346,"145 OLDHAM Street, London, Ontario",639900,3 + 1,2,2135,,https://cdn.realtor.ca/listings/TS638960445763600000/reb41/highres/3/40778853_1.jpg,CA,London,Ontario,scripts/images_ca_selenium/28985346.jpg
https://www.realtor.ca/real-estate/28985194/74-erica-crescent-london-south-south-x-south-x,28985194,"74 ERICA CRESCENT, London South (South X), Ontario",699000,3 + 1,3,1100,,https://cdn.realtor.ca/listings/TS638960432463370000/reb13/highres/2/x12460512_1.jpg,CA,London South (South X),Ontario,scripts/images_ca_selenium/28985194.jpg
https://www.realtor.ca/real-estate/28985195/823-longworth-road-london-south-south-l-south-l,28985195,"823 LONGWORTH ROAD, London South (South L), Ontario",839000,3,3,2000,,https://cdn.realtor.ca/listings/TS638960432464970000/reb13/highres/4/x12460564_1.jpg,CA,London South (South L),Ontario,scripts/images_ca_selenium/28985195.jpg
https://www.realtor.ca/real-estate/28985193/269-sydenham-street-e-aylmer-aylmer,28985193,"269 SYDENHAM STREET E, Aylmer, Ontario",689900,2 + 2,2,1100,,https://cdn.realtor.ca/listings/TS638960432461300000/reb13/highres/1/x12460501_1.jpg,CA,Aylmer,Ontario,scripts/images_ca_selenium/28985193.jpg
https://www.realtor.ca/real-estate/28985154/431-springbank-avenue-n-unit-431-woodstock,28985154,"431 SPRINGBANK Avenue N Unit# 431, Woodstock, Ontario",419900,3,3,1476,,https://cdn.realtor.ca/listings/TS638960426649030000/reb41/highres/8/40777028_1.jpg,CA,Woodstock,Ontario,scripts/images_ca_selenium/28985154.jpg
https://www.realtor.ca/real-estate/28985144/lot-25-845-darnley-boulevard-london-south-south-u-south-u,28985144,"LOT 25 - 845 DARNLEY BOULEVARD, London South (South U), Ontario",1060000,4,4,2500,,https://cdn.realtor.ca/listings/TS638960426258770000/reb82/highres/5/x12460265_1.jpg,CA,London South (South U),Ontario,scripts/images_ca_selenium/28985144.jpg
https://www.realtor.ca/real-estate/28984997/307-1825-whitney-street-london-east-east-h-east-h,28984997,"307 - 1825 WHITNEY STREET, London East (East H), Ontario",199900,2,1,700,,https://cdn.realtor.ca/listings/TS638960414625430000/reb13/highres/7/x12460417_1.jpg,CA,London East (East H),Ontario,scripts/images_ca_selenium/28984997.jpg
https://www.realtor.ca/real-estate/28985000/2224-yellowbirch-place-london-north-north-s-north-s,28985000,"2224 YELLOWBIRCH PLACE, London North (North S), Ontario",899900,3 + 1,4,2000,,https://cdn.realtor.ca/listings/TS638960414629030000/reb13/highres/7/x12460457_1.jpg,CA,London North (North S),Ontario,scripts/images_ca_selenium/28985000.jpg
https://www.realtor.ca/real-estate/28985001/103-leesboro-trail-thames-centre-thorndale-thorndale,28985001,"103 LEESBORO TRAIL, Thames Centre (Thorndale), Ontario",799999,3 + 2,3,1500,,https://cdn.realtor.ca/listings/TS638960414631100000/reb13/highres/7/x12460467_1.jpg,CA,Thames Centre (Thorndale),Ontario,scripts/images_ca_selenium/28985001.jpg
https://www.realtor.ca/real-estate/28984994/23-st-patrick-street-london-north-north-n-north-n,28984994,"23 ST PATRICK STREET, London North (North N), Ontario",929900,9,5,2000,,https://cdn.realtor.ca/listings/TS638960414616900000/reb13/highres/9/x12460349_1.jpg,CA,London North (North N),Ontario,scripts/images_ca_selenium/28984994.jpg
https://www.realtor.ca/real-estate/28984995/682-hedgerow-place-london-north-north-c-north-c,28984995,"682 HEDGEROW PLACE, London North (North C), Ontario",775000,3 + 1,4,1500,,https://cdn.realtor.ca/listings/TS638960414622000000/reb13/highres/3/x12460383_1.jpg,CA,London North (North C),Ontario,scripts/images_ca_selenium/28984995.jpg
https://www.realtor.ca/real-estate/28984992/8-sheldabren-street-north-middlesex-alisa-craig-alisa-craig,28984992,"8 SHELDABREN STREET, North Middlesex (Alisa Craig), Ontario",799900,3,3,2000,,https://cdn.realtor.ca/listings/TS638960414612630000/reb13/highres/1/x12460331_1.jpg,CA,North Middlesex (Alisa Craig),Ontario,scripts/images_ca_selenium/28984992.jpg
https://www.realtor.ca/real-estate/28984993/6681-navin-crescent-london-south-south-v-south-v,28984993,"6681 NAVIN CRESCENT, London South (South V), Ontario",825000,4,4,2000,,https://cdn.realtor.ca/listings/TS638960414614500000/reb13/highres/5/x12460345_1.jpg,CA,London South (South V),Ontario,scripts/images_ca_selenium/28984993.jpg
https://www.realtor.ca/real-estate/28984699/128-lisgar-avenue-tillsonburg-tillsonburg,28984699,"128 LISGAR AVENUE, Tillsonburg, Ontario",789900,3,2,1500,,https://cdn.realtor.ca/listings/TS638960392357170000/reb82/highres/7/x12459987_1.jpg,CA,Tillsonburg,Ontario,scripts/images_ca_selenium/28984699.jpg
https://www.realtor.ca/real-estate/28984519/15-mohican-drive-woodstock-woodstock-north-woodstock-north,28984519,"15 MOHICAN DRIVE, Woodstock (Woodstock - North), Ontario",549900,3,3,1500,,https://cdn.realtor.ca/listings/TS638960378835870000/reb13/highres/0/x12460230_1.jpg,CA,Woodstock (Woodstock - North),Ontario,scripts/images_ca_selenium/28984519.jpg
https://www.realtor.ca/real-estate/28984517/792-redtail-trail-london-north-north-m-north-m,28984517,"792 REDTAIL TRAIL, London North (North M), Ontario",889900,4,4,2000,,https://cdn.realtor.ca/listings/TS638960378825730000/reb13/highres/3/x12460193_1.jpg,CA,London North (North M),Ontario,scripts/images_ca_selenium/28984517.jpg
https://www.realtor.ca/real-estate/28984518/177-queen-street-north-middlesex-ailsa-craig-ailsa-craig,28984518,"177 QUEEN STREET, North Middlesex (Ailsa Craig), Ontario",679000,3 + 1,2,700,,https://cdn.realtor.ca/listings/TS638960378827800000/reb13/highres/5/x12460195_1.jpg,CA,North Middlesex (Ailsa Craig),Ontario,scripts/images_ca_selenium/28984518.jpg
https://www.realtor.ca/real-estate/28984513/785-fleet-street-london-east-east-g-east-g,28984513,"785 FLEET STREET, London East (East G), Ontario",499900,2 + 2,2,700,,https://cdn.realtor.ca/listings/TS638960378815600000/reb13/highres/1/x12460071_1.jpg,CA,London East (East G),Ontario,scripts/images_ca_selenium/28984513.jpg
https://www.realtor.ca/real-estate/28984514/525-hale-street-london-east-east-n-east-n,28984514,"525 HALE STREET, London East (East N), Ontario",589900,3,3,1100,,https://cdn.realtor.ca/listings/TS638960378817270000/reb13/highres/1/x12460111_1.jpg,CA,London East (East N),Ontario,scripts/images_ca_selenium/28984514.jpg
https://www.realtor.ca/real-estate/28984516/868-rushbrook-crescent-london-south-south-k-south-k,28984516,"868 RUSHBROOK CRESCENT, London South (South K), Ontario",839999,4 + 1,4,2000,,https://cdn.realtor.ca/listings/TS638960378820700000/reb13/highres/2/x12460142_1.jpg,CA,London South (South K),Ontario,scripts/images_ca_selenium/28984516.jpg
https://www.realtor.ca/real-estate/28984511/725-st-stephens-drive-london-south-south-y-south-y,28984511,"725 ST STEPHENS DRIVE, London South (South Y), Ontario",599900,3,2,700,,https://cdn.realtor.ca/listings/TS638960378809570000/reb13/highres/1/x12460051_1.jpg,CA,London South (South Y),Ontario,scripts/images_ca_selenium/28984511.jpg
https://www.realtor.ca/real-estate/28984511/725-st-stephens-drive-london-south-south-y-south-y,28984511,"725 ST STEPHENS DRIVE, London South (South Y), Ontario",599900,3,2,700,,https://cdn.realtor.ca/listings/TS638960378809570000/reb13/highres/1/x12460051_1.jpg,CA,London South (South Y),Ontario,scripts/images_ca_selenium/28984511.jpg
https://www.realtor.ca/real-estate/28984327/183-emerson-avenue-london-south-south-i-south-i,28984327,"183 EMERSON AVENUE, London South (South I), Ontario",568888,2 + 1,2,700,,https://cdn.realtor.ca/listings/TS638960366440430000/reb82/highres/0/x12459800_1.jpg,CA,London South (South I),Ontario,scripts/images_ca_selenium/28984327.jpg
https://www.realtor.ca/real-estate/28984249/169-saddy-avenue-london-east-east-i-east-i,28984249,"169 SADDY AVENUE, London East (East I), Ontario",719900,3,3,1100,,https://cdn.realtor.ca/listings/TS638960363449200000/reb13/highres/4/x12460004_1.jpg,CA,London East (East I),Ontario,scripts/images_ca_selenium/28984249.jpg
https://www.realtor.ca/real-estate/28984248/8865-iona-road-duttondunwich-iona-iona,28984248,"8865 IONA ROAD, Dutton/Dunwich (Iona), Ontario",749900,2 + 2,3,1500,,https://cdn.realtor.ca/listings/TS638960363442870000/reb13/highres/9/x12459999_1.jpg,CA,Dutton/Dunwich (Iona),Ontario,scripts/images_ca_selenium/28984248.jpg
https://www.realtor.ca/real-estate/28984245/606-744-wonderland-road-s-london-south-south-n-south-n,28984245,"606 - 744 WONDERLAND ROAD S, London South (South N), Ontario",419900,3,2,1200,,https://cdn.realtor.ca/listings/TS638960363435730000/reb13/highres/8/x12459988_1.jpg,CA,London South (South N),Ontario,scripts/images_ca_selenium/28984245.jpg
https://www.realtor.ca/real-estate/28984247/9-beaty-lane-zorra-thamesford-thamesford,28984247,"9 BEATY LANE, Zorra (Thamesford), Ontario",874900,4 + 1,5,2000,,https://cdn.realtor.ca/listings/TS638960363439570000/reb13/highres/8/x12459998_1.jpg,CA,Zorra (Thamesford),Ontario,scripts/images_ca_selenium/28984247.jpg
https://www.realtor.ca/real-estate/28984243/1404-500-talbot-street-london-east-east-f-east-f,28984243,"1404 - 500 TALBOT STREET, London East (East F), Ontario",285000,1,1,900,,https://cdn.realtor.ca/listings/TS638960363432530000/reb13/highres/4/x12459934_1.jpg,CA,London East (East F),Ontario,scripts/images_ca_selenium/28984243.jpg
https://www.realtor.ca/real-estate/28984244/70-fairlane-road-london-south-south-k-south-k,28984244,"70 FAIRLANE ROAD, London South (South K), Ontario",849900,4,3,1500,,https://cdn.realtor.ca/listings/TS638960363434100000/reb13/highres/0/x12459950_1.jpg,CA,London South (South K),Ontario,scripts/images_ca_selenium/28984244.jpg
https://www.realtor.ca/real-estate/28984053/7-132-robin-ridge-drive-central-elgin-belmont-belmont,28984053,"7 - 132 ROBIN RIDGE DRIVE, Central Elgin (Belmont), Ontario",770000,3,3,1400,,https://cdn.realtor.ca/listings/TS638960344500170000/reb33/highres/6/x12459886_1.jpg,CA,Central Elgin (Belmont),Ontario,scripts/images_ca_selenium/28984053.jpg
https://www.realtor.ca/real-estate/28984038/108-cecilia-place-london-east-east-c-east-c,28984038,"108 CECILIA PLACE, London East (East C), Ontario",559900,3,2,700,,https://cdn.realtor.ca/listings/TS638960342456230000/reb13/highres/3/x12459903_1.jpg,CA,London East (East C),Ontario,scripts/images_ca_selenium/28984038.jpg
https://www.realtor.ca/real-estate/28984034/393-central-avenue-london-east-east-f-east-f,28984034,"393 CENTRAL AVENUE, London East (East F), Ontario",499900,4,1,1100,,https://cdn.realtor.ca/listings/TS638960342449130000/reb13/highres/1/x12459841_1.jpg,CA,London East (East F),Ontario,scripts/images_ca_selenium/28984034.jpg
https://www.realtor.ca/real-estate/28984036/43053-john-wise-line-central-elgin-rural-central-elgin,28984036,"43053 JOHN WISE LINE, Central Elgin, Ontario",1199900,3,4,1500,,https://cdn.realtor.ca/listings/TS638960342452130000/reb13/highres/7/x12459857_1.jpg,CA,Central Elgin,Ontario,scripts/images_ca_selenium/28984036.jpg
https://www.realtor.ca/real-estate/28984037/82-120-centre-street-london-south-south-e-south-e,28984037,"82 - 120 CENTRE STREET, London South (South E), Ontario",449000,3,2,1200,,https://cdn.realtor.ca/listings/TS638960342453800000/reb13/highres/9/x12459869_1.jpg,CA,London South (South E),Ontario,scripts/images_ca_selenium/28984037.jpg
https://www.realtor.ca/real-estate/28984036/43053-john-wise-line-central-elgin-rural-central-elgin,28984036,"43053 JOHN WISE LINE, Central Elgin, Ontario",1199900,3,4,1500,,https://cdn.realtor.ca/listings/TS638960342452130000/reb13/highres/7/x12459857_1.jpg,CA,Central Elgin,Ontario,scripts/images_ca_selenium/28984036.jpg
https://www.realtor.ca/real-estate/28984033/307-340-sugarcreek-trail-london-north-north-n-north-n,28984033,"307 - 340 SUGARCREEK TRAIL, London North (North N), Ontario",399900,1,1,900,,https://cdn.realtor.ca/listings/TS638960342447600000/reb13/highres/2/x12459822_1.jpg,CA,London North (North N),Ontario,scripts/images_ca_selenium/28984033.jpg
https://www.realtor.ca/real-estate/28984030/35-1241-beaverbrook-avenue-london-north-north-n-north-n,28984030,"35 - 1241 BEAVERBROOK AVENUE, London North (North N), Ontario",575000,2 + 1,3,1200,,https://cdn.realtor.ca/listings/TS638960342442900000/reb13/highres/3/x12459783_1.jpg,CA,London North (North N),Ontario,scripts/images_ca_selenium/28984030.jpg
https://www.realtor.ca/real-estate/28984027/3513-grand-oak-cross-london-south-south-v-south-v,28984027,"3513 GRAND OAK CROSS, London South (South V), Ontario",1379900,4 + 1,4,2500,,https://cdn.realtor.ca/listings/TS638960342438330000/reb13/highres/7/x12459757_1.jpg,CA,London South (South V),Ontario,scripts/images_ca_selenium/28984027.jpg
https://www.realtor.ca/real-estate/28984026/118-15-jacksway-crescent-london-north-north-g-north-g,28984026,"118 - 15 JACKSWAY CRESCENT, London North (North G), Ontario",326900,2,2,800,,https://cdn.realtor.ca/listings/TS638960342436030000/reb13/highres/5/x12459755_1.jpg,CA,London North (North G),Ontario,scripts/images_ca_selenium/28984026.jpg
https://www.realtor.ca/real-estate/28984029/37-mcclary-avenue-london-south-south-f-south-f,28984029,"37 MCCLARY AVENUE, London South (South F), Ontario",549900,2 + 1,1,0,,https://cdn.realtor.ca/listings/TS638960342441400000/reb13/highres/9/x12459779_1.jpg,CA,London South (South F),Ontario,scripts/images_ca_selenium/28984029.jpg
https://www.realtor.ca/real-estate/28984031/138-guildford-crescent-london-south-south-n-south-n,28984031,"138 GUILDFORD CRESCENT, London South (South N), Ontario",849900,5,3,2500,,https://cdn.realtor.ca/listings/TS638960342444270000/reb13/highres/9/x12459789_1.jpg,CA,London South (South N),Ontario,scripts/images_ca_selenium/28984031.jpg
https://www.realtor.ca/real-estate/28984025/2-311-vesta-road-london-east-east-a-east-a,28984025,"2 - 311 VESTA ROAD, London East (East A), Ontario",349900,3,2,1000,,https://cdn.realtor.ca/listings/TS638960342433900000/reb13/highres/4/x12459744_1.jpg,CA,London East (East A),Ontario,scripts/images_ca_selenium/28984025.jpg
https://www.realtor.ca/real-estate/28983963/128-lisgar-avenue-tillsonburg,28983963,"128 LISGAR Avenue, Tillsonburg, Ontario",789900,3,2,1710,,https://cdn.realtor.ca/listings/TS638960336870000000/reb41/highres/0/40778670_1.jpg,CA,Tillsonburg,Ontario,scripts/images_ca_selenium/28983963.jpg
https://www.realtor.ca/real-estate/28983946/23-armstrong-drive-tillsonburg-tillsonburg,28983946,"23 ARMSTRONG DRIVE, Tillsonburg, Ontario",649000,2,3,1500,,https://cdn.realtor.ca/listings/TS638960331643170000/reb33/highres/1/x12459711_1.jpg,CA,Tillsonburg,Ontario,scripts/images_ca_selenium/28983946.jpg
https://www.realtor.ca/real-estate/28983899/598-harris-circle-strathroy-caradoc-ne-ne,28983899,"598 HARRIS CIRCLE, Strathroy-Caradoc (NE), Ontario",625000,3 + 1,2,1100,,https://cdn.realtor.ca/listings/TS638960324398130000/reb13/highres/1/x12459681_1.jpg,CA,Strathroy-Caradoc (NE),Ontario,scripts/images_ca_selenium/28983899.jpg
https://www.realtor.ca/real-estate/29007103/958-beach-boulevard-hamilton-hamilton-beach-hamilton-beach,29007103,"958 BEACH BOULEVARD, Hamilton (Hamilton Beach), Ontario",1299900,3,3,2000,,https://cdn.realtor.ca/listings/TS638964074227400000/reb82/highres/0/x12470420_1.jpg,CA,Hamilton (Hamilton Beach),Ontario,scripts/images_ca_selenium/29007103.jpg
https://www.realtor.ca/real-estate/29007083/402-2065-appleby-line-burlington-uptown-uptown,29007083,"402 - 2065 APPLEBY LINE, Burlington (Uptown), Ontario",584900,2,2,1000,,https://cdn.realtor.ca/listings/TS638964071299570000/reb82/highres/2/w12470392_1.jpg,CA,Burlington (Uptown),Ontario,scripts/images_ca_selenium/29007083.jpg
https://www.realtor.ca/real-estate/29007011/958-beach-boulevard-hamilton,29007011,"958 BEACH Boulevard, Hamilton, Ontario",1299900,3,3,2469,,https://cdn.realtor.ca/listings/TS638964047186130000/reb14/highres/2/40780382_1.jpg,CA,Hamilton,Ontario,scripts/images_ca_selenium/29007011.jpg
https://www.realtor.ca/real-estate/29006995/66-daylily-lane-kitchener,29006995,"66 DAYLILY LANE, Kitchener, Ontario",539000,3,2,1200,,https://cdn.realtor.ca/listings/TS638964036277130000/reb82/highres/3/x12470353_1.jpg,CA,Kitchener,Ontario,scripts/images_ca_selenium/29006995.jpg
https://www.realtor.ca/real-estate/29006993/5099-canborough-road-wellandport,29006993,"5099 CANBOROUGH Road, Wellandport, Ontario",539900,3,1,1480,,https://cdn.realtor.ca/listings/TS638964036138500000/reb14/highres/3/40779543_1.jpg,CA,Wellandport,Ontario,scripts/images_ca_selenium/29006993.jpg
https://www.realtor.ca/real-estate/29006988/1070-queens-avenue-oakville-cp-college-park-1003-cp-college-park,29006988,"1070 QUEENS AVENUE, Oakville (CP College Park), Ontario",849999,2 + 2,3,1100,,https://cdn.realtor.ca/listings/TS638964033377500000/reb82/highres/0/w12470370_1.jpg,CA,Oakville (CP College Park),Ontario,scripts/images_ca_selenium/29006988.jpg
https://www.realtor.ca/real-estate/29006984/280-ironside-drive-ne-oakville-oa-rural-oakville-1040-oa-rural-oakville,29006984,"280 IRONSIDE DRIVE NE, Oakville (OA Rural Oakville), Ontario",849990,3,2,1200,,https://cdn.realtor.ca/listings/TS638964033369100000/reb82/highres/9/w12470349_1.jpg,CA,Oakville (OA Rural Oakville),Ontario,scripts/images_ca_selenium/29006984.jpg
https://www.realtor.ca/real-estate/29006983/306-1441-elgin-street-burlington-brant-brant,29006983,"306 - 1441 ELGIN STREET, Burlington (Brant), Ontario",1649900,2 + 1,2,1400,,https://cdn.realtor.ca/listings/TS638964033366970000/reb82/highres/7/w12470347_1.jpg,CA,Burlington (Brant),Ontario,scripts/images_ca_selenium/29006983.jpg
https://www.realtor.ca/real-estate/29006976/17-stodola-drive-brantford,29006976,"17 STODOLA Drive, Brantford, Ontario",729000,3,2,1832,,https://cdn.realtor.ca/listings/TS638964029109670000/reb14/highres/2/40779662_1.jpg,CA,Brantford,Ontario,scripts/images_ca_selenium/29006976.jpg
https://www.realtor.ca/real-estate/29006975/2065-appleby-line-unit-402-burlington,29006975,"2065 APPLEBY Line Unit# 402, Burlington, Ontario",584900,2,2,1084,,https://cdn.realtor.ca/listings/TS638964029037370000/reb14/highres/1/40780361_1.jpg,CA,Burlington,Ontario,scripts/images_ca_selenium/29006975.jpg
https://www.realtor.ca/real-estate/29006951/66-daylily-lane-kitchener,29006951,"66 DAYLILY Lane, Kitchener, Ontario",539000,3,2,1204,,https://cdn.realtor.ca/listings/TS638964022932670000/reb14/highres/1/40780371_1.jpg,CA,Kitchener,Ontario,scripts/images_ca_selenium/29006951.jpg
https://www.realtor.ca/real-estate/29006912/22-35-midhurst-heights-hamilton-stoney-creek-mountain-stoney-creek-mountain,29006912,"22 - 35 MIDHURST HEIGHTS, Hamilton (Stoney Creek Mountain), Ontario",799900,3,4,1800,,https://cdn.realtor.ca/listings/TS638964000399370000/reb82/highres/1/x12470291_1.jpg,CA,Hamilton (Stoney Creek Mountain),Ontario,scripts/images_ca_selenium/29006912.jpg
https://www.realtor.ca/real-estate/29002159/8-malvern-crescent-guelph-pineridgewestminster-woods-pineridgewestminster-woods,29002159,"8 MALVERN CRESCENT, Guelph (Pineridge/Westminster Woods), Ontario",1362000,4,3,2000,,https://cdn.realtor.ca/listings/TS638963012480000000/reb47/highres/7/x12468267_1.jpg,CA,Guelph (Pineridge/Westminster Woods),Ontario,scripts/images_ca_selenium/29002159.jpg
https://www.realtor.ca/real-estate/29002157/209-135-james-street-s-hamilton-corktown-corktown,29002157,"209 - 135 JAMES STREET S, Hamilton (Corktown), Ontario",335000,1,1,800,,https://cdn.realtor.ca/listings/TS638963012477400000/reb47/highres/2/x12468202_1.jpg,CA,Hamilton (Corktown),Ontario,scripts/images_ca_selenium/29002157.jpg
https://www.realtor.ca/real-estate/29002153/67-traynor-avenue-kitchener,29002153,"67 TRAYNOR Avenue, Kitchener, Ontario",600000,3,2,2171,,https://cdn.realtor.ca/listings/TS638963011585800000/reb14/highres/4/40764284_1.jpg,CA,Kitchener,Ontario,scripts/images_ca_selenium/29002153.jpg
https://www.realtor.ca/real-estate/29002134/210-glamis-road-unit-51-cambridge,29002134,"210 GLAMIS Road Unit# 51, Cambridge, Ontario",499900,3,2,902,,https://cdn.realtor.ca/listings/TS638963010369800000/reb14/highres/4/40778944_1.jpg,CA,Cambridge,Ontario,scripts/images_ca_selenium/29002134.jpg
https://www.realtor.ca/real-estate/29002133/3214-tania-crescent-burlington,29002133,"3214 TANIA Crescent, Burlington, Ontario",1450000,4 + 1,4,2388,,https://cdn.realtor.ca/listings/TS638963010271630000/reb14/highres/8/40779688_1.jpg,CA,Burlington,Ontario,scripts/images_ca_selenium/29002133.jpg
https://www.realtor.ca/real-estate/29002132/600-silverbirch-boulevard-unit-102-hamilton,29002132,"600 SILVERBIRCH Boulevard Unit# 102, Hamilton, Ontario",489000,2,2,1160,,https://cdn.realtor.ca/listings/TS638964066572870000/reb14/highres/5/40779975_1.jpg,CA,Hamilton,Ontario,scripts/images_ca_selenium/29002132.jpg
https://www.realtor.ca/real-estate/29002130/5372-spruce-avenue-burlington,29002130,"5372 SPRUCE Avenue, Burlington, Ontario",1369000,5,3,2328,,https://cdn.realtor.ca/listings/TS638963059832970000/reb14/highres/2/40780012_1.jpg,CA,Burlington,Ontario,scripts/images_ca_selenium/29002130.jpg
https://www.realtor.ca/real-estate/29002129/70-stewart-street-unit-202-oakville,29002129,"70 STEWART Street Unit# 202, Oakville, Ontario",599900,2,2,910,,https://cdn.realtor.ca/listings/TS638963010213530000/reb14/highres/0/40780020_1.jpg,CA,Oakville,Ontario,scripts/images_ca_selenium/29002129.jpg
https://www.realtor.ca/real-estate/29002128/121-appleford-road-hamilton,29002128,"121 APPLEFORD Road, Hamilton, Ontario",899999,3 + 3,4,2199,,https://cdn.realtor.ca/listings/TS638963010204430000/reb14/highres/7/40780037_1.jpg,CA,Hamilton,Ontario,scripts/images_ca_selenium/29002128.jpg
https://www.realtor.ca/real-estate/29002127/5-chesapeake-drive-waterdown,29002127,"5 CHESAPEAKE Drive, Waterdown, Ontario",939000,3,3,1901,,https://cdn.realtor.ca/listings/TS638963010198470000/reb14/highres/5/40780045_1.jpg,CA,Waterdown,Ontario,scripts/images_ca_selenium/29002127.jpg
https://www.realtor.ca/real-estate/29002126/184-macalister-boulevard-guelph,29002126,"184 MACALISTER Boulevard, Guelph, Ontario",1200000,3,4,3614,,https://cdn.realtor.ca/listings/TS638963010139730000/reb14/highres/3/40780093_1.jpg,CA,Guelph,Ontario,scripts/images_ca_selenium/29002126.jpg
https://www.realtor.ca/real-estate/29002116/4110-13th-street-lincoln-lincoln-jordanvineland-980-lincoln-jordanvineland,29002116,"4110 13TH STREET, Lincoln (Lincoln-Jordan/Vineland), Ontario",1240000,4 + 1,2,1500,,https://cdn.realtor.ca/listings/TS638963051601370000/reb114/highres/7/x12468227_1.jpg,CA,Lincoln (Lincoln-Jordan/Vineland),Ontario,scripts/images_ca_selenium/29002116.jpg
https://www.realtor.ca/real-estate/29002085/102-spadina-avenue-hamilton-stipley-stipley,29002085,"102 SPADINA AVENUE, Hamilton (Stipley), Ontario",848000,4,3,1500,,https://cdn.realtor.ca/listings/TS638963008038170000/reb15/highres/4/x12468244_1.jpg,CA,Hamilton (Stipley),Ontario,scripts/images_ca_selenium/29002085.jpg
https://www.realtor.ca/real-estate/29002041/108-livno-common-oakville,29002041,"108 LIVNO Common, Oakville, Ontario",3149000,4 + 2,5,5633,,https://cdn.realtor.ca/listings/TS638963113676030000/reb14/highres/0/40779860_1.jpg,CA,Oakville,Ontario,scripts/images_ca_selenium/29002041.jpg
https://www.realtor.ca/real-estate/29002039/72-cornerstone-drive-hamilton,29002039,"72 CORNERSTONE Drive, Hamilton, Ontario",724900,3,3,2228,,https://cdn.realtor.ca/listings/TS638963003634370000/reb14/highres/6/40779876_1.jpg,CA,Hamilton,Ontario,scripts/images_ca_selenium/29002039.jpg
https://www.realtor.ca/real-estate/29002037/11-woodman-drive-unit-203-hamilton,29002037,"11 WOODMAN Drive Unit# 203, Hamilton, Ontario",299000,1,1,732,,https://cdn.realtor.ca/listings/TS638963003629730000/reb14/highres/1/40779901_1.jpg,CA,Hamilton,Ontario,scripts/images_ca_selenium/29002037.jpg
https://www.realtor.ca/real-estate/29002035/150-gateshead-crescent-unit-122-stoney-creek,29002035,"150 GATESHEAD Crescent Unit# 122, Stoney Creek, Ontario",550000,3,2,1621,,https://cdn.realtor.ca/listings/TS638963003619770000/reb14/highres/7/40779997_1.jpg,CA,Stoney Creek,Ontario,scripts/images_ca_selenium/29002035.jpg
https://www.realtor.ca/real-estate/29002033/86-monarch-woods-drive-kitchener,29002033,"86 MONARCH WOODS Drive, Kitchener, Ontario",749000,3,3,2065,,https://cdn.realtor.ca/listings/TS638963041514270000/reb14/highres/2/40780072_1.jpg,CA,Kitchener,Ontario,scripts/images_ca_selenium/29002033.jpg
https://www.realtor.ca/real-estate/29002034/4502-bennett-road-burlington,29002034,"4502 BENNETT Road, Burlington, Ontario",882000,3 + 1,2,1548,,https://cdn.realtor.ca/listings/TS638963003613600000/reb14/highres/5/40780025_1.jpg,CA,Burlington,Ontario,scripts/images_ca_selenium/29002034.jpg
